dataset_id	MAG_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729963__bin.3	SRR30729963	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1025990.0	335.0	3232.0	63.25	1.24	0.51
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729960__bin.4	SRR30729960	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1476495.0	45.0	55903.0	85.58	0.13	0.51
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729962__bin.1	SRR30729962	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1127577.0	421.0	2720.0	54.34	2.16	0.37
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729960__bin.1	SRR30729960	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1876977.0	160.0	20004.0	93.24	0.08	0.36
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729960__bin.5	SRR30729960	assigned	SGB7124	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_falkenbergense	1650182.0	350.0	5582.0	82.89	1.47	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729960__bin.3	SRR30729960	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2167252.0	67.0	53570.0	99.7	0.15	0.35
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729963__bin.2	SRR30729963	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2263669.0	527.0	5349.0	84.86	2.95	0.35
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729971__bin.1	SRR30729971	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1703025.0	62.0	54456.0	97.66	0.27	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729974__bin.2	SRR30729974	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1545464.0	46.0	60569.0	84.92	0.31	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729970__bin.1	SRR30729970	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1764457.0	60.0	51730.0	99.91	0.31	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729966__bin.1	SRR30729966	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1756875.0	71.0	43072.0	99.87	1.48	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729973__bin.1	SRR30729973	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1730041.0	52.0	59126.0	99.86	0.37	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729969__bin.1	SRR30729969	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1777877.0	59.0	56208.0	99.96	0.34	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729964__bin.1	SRR30729964	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1785548.0	66.0	59126.0	99.96	0.33	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729967__bin.1	SRR30729967	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1721732.0	47.0	61230.0	99.74	0.38	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729961__bin.1	SRR30729961	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1739385.0	52.0	59126.0	99.83	0.4	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729972__bin.1	SRR30729972	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1742810.0	56.0	59126.0	99.87	0.4	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729962__bin.3	SRR30729962	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1731540.0	54.0	59017.0	99.8	0.43	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729960__bin.2	SRR30729960	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1674193.0	50.0	60569.0	99.56	0.36	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729946__bin.1	SRR30729946	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1707615.0	49.0	60569.0	98.59	0.35	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729975__bin.1	SRR30729975	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1719591.0	50.0	61225.0	98.56	0.37	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729959__bin.1	SRR30729959	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1640766.0	71.0	39596.0	91.27	0.51	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729965__bin.1	SRR30729965	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1716398.0	59.0	52689.0	99.99	0.16	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729949__bin.1	SRR30729949	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1564647.0	44.0	62720.0	90.13	0.11	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729954__bin.1	SRR30729954	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1675944.0	46.0	70330.0	99.94	0.14	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729951__bin.1	SRR30729951	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1654617.0	111.0	22139.0	99.84	0.27	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729948__bin.2	SRR30729948	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1558594.0	98.0	26426.0	86.76	0.06	0.39
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729953__bin.1	SRR30729953	assigned	SGB17127	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_casei	1435154.0	506.0	2950.0	51.44	0.5	0.56
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729950__bin.3	SRR30729950	assigned	SGB30757	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas_prydzensis	3855305.0	1108.0	3877.0	78.58	1.19	0.41
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729952__bin.1	SRR30729952	assigned	SGB69225	uSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_SGB69225	2617767.0	798.0	3531.0	68.41	0.75	0.55
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729956__bin.1	SRR30729956	assigned	SGB69225	uSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_SGB69225	3319489.0	357.0	13793.0	83.88	1.12	0.55
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729950__bin.1	SRR30729950	assigned	SGB69382	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_sp_FME13	3331736.0	442.0	9909.0	94.34	2.0	0.42
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729957__bin.1	SRR30729957	assigned	SGB69917	uSGB	Family	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	GGB49922	GGB49922_SGB69917	2894350.0	157.0	29745.0	99.14	0.02	0.44
SantAnnaMF_2025	SantAnnaMF_2025__SRR30729953__bin.3	SRR30729953	assigned	SGB69917	uSGB	Family	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	GGB49922	GGB49922_SGB69917	2392567.0	653.0	4086.0	82.98	2.43	0.44
