MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
AlmeidaO_2020__SRR8742576__bin.2	AlmeidaO_2020	SRR8742576	assigned	SGB211855	uSGB	Family	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	GGB143774	GGB143774_SGB211855	3009552.0	87.0	56395.0	93.83	2.19	0.51
AlmeidaO_2020__SRR8742576__bin.5	AlmeidaO_2020	SRR8742576	assigned	SGB210778	ufSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella_SGB210778	3134932.0	373.0	12783.0	95.52	1.07	0.52
AlmeidaO_2020__SRR8742576__bin.7	AlmeidaO_2020	SRR8742576	assigned	SGB93747	uSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Frateuria	Frateuria_SGB93747	3126129.0	609.0	6729.0	85.73	2.07	0.64
AlmeidaO_2020__SRR8742577__bin.1	AlmeidaO_2020	SRR8742577	assigned	SGB211856	uSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella_SGB211856	2130389.0	394.0	6461.0	68.15	1.85	0.53
AlmeidaO_2020__SRR8742578__bin.4	AlmeidaO_2020	SRR8742578	assigned	SGB211856	uSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella_SGB211856	2476518.0	390.0	8262.0	76.56	2.09	0.52
AlmeidaO_2020__SRR8742578__bin.7	AlmeidaO_2020	SRR8742578	assigned	SGB210778	ufSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella_SGB210778	2755727.0	308.0	15094.0	88.98	2.92	0.52
AlmeidaO_2020__SRR8742580__bin.1	AlmeidaO_2020	SRR8742580	assigned	SGB1205	kSGB	Species	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter_senegalensis	2716871.0	594.0	5454.0	82.24	1.55	0.56
AlmeidaO_2020__SRR8742580__bin.4	AlmeidaO_2020	SRR8742580	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1699851.0	65.0	42221.0	99.58	2.96	0.53
AlmeidaO_2020__SRR8742581__bin.1	AlmeidaO_2020	SRR8742581	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1682885.0	73.0	39551.0	98.53	0.05	0.53
AlmeidaO_2020__SRR8742582__bin.2	AlmeidaO_2020	SRR8742582	assigned	SGB1165	kSGB	Species	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter_oxydans	2417628.0	385.0	8383.0	88.82	3.81	0.62
AlmeidaO_2020__SRR8742582__bin.3	AlmeidaO_2020	SRR8742582	assigned	SGB211855	uSGB	Family	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	GGB143774	GGB143774_SGB211855	1802424.0	523.0	3703.0	60.56	0.28	0.51
AlmeidaO_2020__SRR8742584__bin.1	AlmeidaO_2020	SRR8742584	assigned	SGB1196	kSGB	Species	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter_pasteurianus	1751578.0	52.0	106909.0	82.84	0.13	0.54
AlmeidaO_2020__SRR8742584__bin.3	AlmeidaO_2020	SRR8742584	assigned	SGB7788	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_subtilis	3708399.0	413.0	12527.0	99.99	0.09	0.44
AlmeidaO_2020__SRR8742585__bin.4	AlmeidaO_2020	SRR8742585	assigned	SGB1205	kSGB	Species	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter_senegalensis	3198068.0	452.0	9572.0	96.68	1.98	0.56
AlmeidaO_2020__SRR8742585__bin.5	AlmeidaO_2020	SRR8742585	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1634888.0	81.0	36415.0	98.14	0.12	0.53
