MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
PorcellatoD_2016__1m-1_S9__bin.3	PorcellatoD_2016	1m-1_S9	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1778941.0	223.0	11509.0	77.15184187	0.566037736	0.352721647
PorcellatoD_2016__1m-2_S10__bin.1	PorcellatoD_2016	1m-2_S10	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1980832.0	252.0	10096.0	91.79245283	0.943396226	0.354780214
PorcellatoD_2016__1m-3_S11__bin.1	PorcellatoD_2016	1m-3_S11	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1935597.0	284.0	9070.0	89.65408805	1.41509434	0.355549735
PorcellatoD_2016__1m-4_S12__bin.1	PorcellatoD_2016	1m-4_S12	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	2100662.0	240.0	12365.0	96.62264151	0.503144654	0.356394318
PorcellatoD_2016__24h-1_S1__bin.1	PorcellatoD_2016	24h-1_S1	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1838624.0	297.0	7865.0	89.47504565	1.163522013	0.357327545
PorcellatoD_2016__24h-2_S3__bin.1	PorcellatoD_2016	24h-2_S3	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1938967.0	334.0	7186.0	91.03693882	1.257861635	0.356046802
PorcellatoD_2016__24h-3_S5__bin.1	PorcellatoD_2016	24h-3_S5	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1851703.0	324.0	7513.0	87.57861635	0.503144654	0.355056939
PorcellatoD_2016__24h-4_S7__bin.1	PorcellatoD_2016	24h-4_S7	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1873506.0	326.0	7293.0	91.21148886	1.823899371	0.35660094
PorcellatoD_2016__3m-1_S2__bin.1	PorcellatoD_2016	3m-1_S2	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1885874.0	262.0	9367.0	89.98652291	1.257861635	0.354948422
PorcellatoD_2016__3m-2_S4__bin.1	PorcellatoD_2016	3m-2_S4	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1923523.0	257.0	9569.0	91.08439846	1.018867925	0.356799997
PorcellatoD_2016__3m-3_S6__bin.1	PorcellatoD_2016	3m-3_S6	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	2028049.0	312.0	8636.0	92.66037736	0.880503145	0.355581645
PorcellatoD_2016__3m-3_S6__bin.2	PorcellatoD_2016	3m-3_S6	assigned	SGB7124	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_falkenbergense	1388765.0	310.0	5226.0	80.34875121	1.058201058	0.3939493
PorcellatoD_2016__3m-4_S8__bin.1	PorcellatoD_2016	3m-4_S8	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	2036812.0	278.0	10394.0	94.82929021	1.635220126	0.355165818
