MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
WolfeBE_2014__282_Bethlehem__bin.3	WolfeBE_2014	282_Bethlehem	assigned	SGB16641	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_sp_239c	3909995.0	219.0	35621.0	98.54651163	0.872093023	0.623065247
WolfeBE_2014__282_Bethlehem__bin.4	WolfeBE_2014	282_Bethlehem	assigned	SGB10130	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_hormaechei	4490579.0	61.0	110442.0	98.45696791	0.483630952	0.553072332
WolfeBE_2014__316_Langre__bin.1	WolfeBE_2014	316_Langre	assigned	SGB11845	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_citrativorans	3119483.0	195.0	23945.0	60.34482759	3.448275862	0.544008094
WolfeBE_2014__316_Langre__bin.4	WolfeBE_2014	316_Langre	assigned	SGB9845	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio_casei	4047571.0	459.0	13414.0	93.42368992	3.878290538	0.40048266
WolfeBE_2014__316_Langre__bin.6	WolfeBE_2014	316_Langre	assigned	SGB13904	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas_nigrifaciens	3633542.0	209.0	37417.0	97.43243243	0.498310811	0.399115243
WolfeBE_2014__319_Tarentaise__bin.1	WolfeBE_2014	319_Tarentaise	assigned	SGB10459	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_immobilis	3314141.0	92.0	76527.0	99.92150706	1.290636447	0.427469139
WolfeBE_2014__319_Tarentaise__bin.3	WolfeBE_2014	319_Tarentaise	assigned	SGB16639	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3458706.0	288.0	23234.0	95.60077519	0.0	0.631896438
WolfeBE_2014__319_Tarentaise__bin.6	WolfeBE_2014	319_Tarentaise	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2191889.0	360.0	8485.0	96.83199748	0.943396226	0.346702776
WolfeBE_2014__322_Camembert__bin.2	WolfeBE_2014	322_Camembert	assigned	SGB69383	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_sp_FME5	2877471.0	170.0	25859.0	93.98155416	0.467032967	0.429516058
WolfeBE_2014__322_Camembert__bin.3	WolfeBE_2014	322_Camembert	assigned	SGB16653	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3277288.0	227.0	27416.0	94.15204678	1.169590643	0.704474553
